date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:34:17	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%225c0bd7b9-2876e%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfont3e6e.eot	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:17	165742/165742	---M--	200	added ('OK')	application/octet-stream	etag:%225c0bd7b9-2876e%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfontd41d.eot	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:17	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%225c0bd7bb-12d68%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfont3e6e.woff2	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:18	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c0bd7b9-17ee8%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfont3e6e.woff	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:18	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0bd7b7-286ac%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfont3e6e.ttf	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:19	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0bd7b3-6d24a%22	https://colorlib.com/preview/theme/karma/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/fontawesome-webfont3e6e.svg	(from https://colorlib.com/preview/theme/karma/css/font-awesome.min.css)
01:34:19	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225c0bd7c8-1339c%22	https://colorlib.com/preview/theme/karma/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/themify9f24.eot	(from https://colorlib.com/preview/theme/karma/css/themify-icons.css)
01:34:20	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225c0bd7c8-1339c%22	https://colorlib.com/preview/theme/karma/fonts/themify.eot?	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/themifyd41d.eot	(from https://colorlib.com/preview/theme/karma/css/themify-icons.css)
01:34:20	56108/56108	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c0bd7cd-db2c%22	https://colorlib.com/preview/theme/karma/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/themify9f24.woff	(from https://colorlib.com/preview/theme/karma/css/themify-icons.css)
01:34:20	78584/78584	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c0bd7ca-132f8%22	https://colorlib.com/preview/theme/karma/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/themify9f24.ttf	(from https://colorlib.com/preview/theme/karma/css/themify-icons.css)
01:34:21	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c0bd7cf-3931d%22	https://colorlib.com/preview/theme/karma/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/fonts/themify9f24.svg	(from https://colorlib.com/preview/theme/karma/css/themify-icons.css)
01:34:21	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:23%20GMT	https://colorlib.com/preview/theme/karma/css/owl.video.play.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/css/owl.video.play.png	(from https://colorlib.com/preview/theme/karma/css/owl.carousel.css)
01:34:21	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:23%20GMT	https://colorlib.com/preview/theme/karma/img/sprite-skin-flat.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/sprite-skin-flat.png	(from https://colorlib.com/preview/theme/karma/css/ion.rangeSlider.skinFlat.css)
01:34:22	1661/1661	---M--	200	added ('OK')	image/png	etag:%225c0bd871-67d%22	https://colorlib.com/preview/theme/karma/img/elements/primary-check.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/primary-check.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:22	1205/1205	---M--	200	added ('OK')	image/png	etag:%225c0bd872-4b5%22	https://colorlib.com/preview/theme/karma/img/elements/success-check.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/success-check.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:23	1249/1249	---M--	200	added ('OK')	image/png	etag:%225c0bd857-4e1%22	https://colorlib.com/preview/theme/karma/img/elements/disabled-check.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/disabled-check.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:24	1284/1284	---M--	200	added ('OK')	image/png	etag:%225c0bd871-504%22	https://colorlib.com/preview/theme/karma/img/elements/primary-radio.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/primary-radio.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:25	1209/1209	---M--	200	added ('OK')	image/png	etag:%225c0bd872-4b9%22	https://colorlib.com/preview/theme/karma/img/elements/success-radio.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/success-radio.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:25	1173/1173	---M--	200	added ('OK')	image/png	etag:%225c0bd859-495%22	https://colorlib.com/preview/theme/karma/img/elements/disabled-radio.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/disabled-radio.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:26	150255/150255	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd82b-24aef%22	https://colorlib.com/preview/theme/karma/img/banner/banner-bg.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/banner/banner-bg.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:26	80152/80152	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd82c-13918%22	https://colorlib.com/preview/theme/karma/img/banner/common-banner.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/banner/common-banner.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:27	500917/500917	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7de-7a4b5%22	https://colorlib.com/preview/theme/karma/img/exclusive.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/exclusive.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:27	5506/5506	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7f3-1582%22	https://colorlib.com/preview/theme/karma/img/ob1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/ob1.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:27	4946/4946	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7f9-1352%22	https://colorlib.com/preview/theme/karma/img/ob2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/ob2.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:28	4354/4354	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7fc-1102%22	https://colorlib.com/preview/theme/karma/img/ob3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/ob3.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:28	2229/2229	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd8ad-8b5%22	https://colorlib.com/preview/theme/karma/img/organic-food/ob1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/organic-food/ob1.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:29	2145/2145	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd8ae-861%22	https://colorlib.com/preview/theme/karma/img/organic-food/ob2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/organic-food/ob2.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:29	2044/2044	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd8ae-7fc%22	https://colorlib.com/preview/theme/karma/img/organic-food/ob3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/organic-food/ob3.jpg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:30	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:31%20GMT	https://colorlib.com/preview/theme/karma/img/logo/title-line.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/logo/title-line.png	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:31	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:32%20GMT	https://colorlib.com/preview/theme/karma/img/logo/discount-shape.svg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/logo/discount-shape.svg	(from https://colorlib.com/preview/theme/karma/css/main.css)
01:34:31	26053/26053	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd8ba-65c5%22	https://colorlib.com/preview/theme/karma/img/organic-food/q1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/organic-food/q1.jpg	(from https://colorlib.com/preview/theme/karma/category.html)
01:34:32	75390/75390	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd853-1267e%22	https://colorlib.com/preview/theme/karma/img/category/s-p1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/category/s-p1.jpg	(from https://colorlib.com/preview/theme/karma/single-product.html)
01:34:32	14143/14143	---M--	200	added ('OK')	image/png	etag:%225c0bd8cf-373f%22	https://colorlib.com/preview/theme/karma/img/product/review-1.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/product/review-1.png	(from https://colorlib.com/preview/theme/karma/single-product.html)
01:34:32	12602/12602	---M--	200	added ('OK')	image/png	etag:%225c0bd8cf-313a%22	https://colorlib.com/preview/theme/karma/img/product/review-2.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/product/review-2.png	(from https://colorlib.com/preview/theme/karma/single-product.html)
01:34:33	15077/15077	---M--	200	added ('OK')	image/png	etag:%225c0bd8d0-3ae5%22	https://colorlib.com/preview/theme/karma/img/product/review-3.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/product/review-3.png	(from https://colorlib.com/preview/theme/karma/single-product.html)
01:34:33	3686/3686	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd8c2-e66%22	https://colorlib.com/preview/theme/karma/img/product/card.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/product/card.jpg	(from https://colorlib.com/preview/theme/karma/checkout.html)
01:34:34	23325/23325	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7d3-5b1d%22	https://colorlib.com/preview/theme/karma/img/cart.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/cart.jpg	(from https://colorlib.com/preview/theme/karma/cart.html)
01:34:34	110110/110110	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd91f-1ae1e%22	https://colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-3.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:35	22817/22817	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:36%20GMT	https://colorlib.com/preview/theme/karma/blog-details.html	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/blog-details.html	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:35	62083/62083	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd91b-f283%22	https://colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-2.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:36	127245/127245	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd91e-1f10d%22	https://colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/cat-post/cat-post-1.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:36	96839/96839	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd93d-17a47%22	https://colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-1.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:37	238799/238799	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd93e-3a4cf%22	https://colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-2.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:37	150055/150055	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd940-24a27%22	https://colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-3.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:37	99198/99198	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd941-1837e%22	https://colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-4.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-4.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:39	196395/196395	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd943-2ff2b%22	https://colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-5.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/main-blog/m-blog-5.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:40	34879/34879	---M--	200	added ('OK')	image/png	etag:%225c0bd835-883f%22	https://colorlib.com/preview/theme/karma/img/blog/author.png	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/author.png	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:42	9579/9579	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd947-256b%22	https://colorlib.com/preview/theme/karma/img/blog/popular-post/post1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/popular-post/post1.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:42	7672/7672	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd947-1df8%22	https://colorlib.com/preview/theme/karma/img/blog/popular-post/post2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/popular-post/post2.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:43	7999/7999	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd948-1f3f%22	https://colorlib.com/preview/theme/karma/img/blog/popular-post/post3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/popular-post/post3.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:43	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd948-256f%22	https://colorlib.com/preview/theme/karma/img/blog/popular-post/post4.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/popular-post/post4.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:43	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd832-2385%22	https://colorlib.com/preview/theme/karma/img/blog/add.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/add.jpg	(from https://colorlib.com/preview/theme/karma/blog.html)
01:34:44	87118/87118	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd83b-1544e%22	https://colorlib.com/preview/theme/karma/img/blog/feature-img1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/feature-img1.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:44	35831/35831	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd83c-8bf7%22	https://colorlib.com/preview/theme/karma/img/blog/post-img1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/post-img1.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:45	38676/38676	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd83d-9714%22	https://colorlib.com/preview/theme/karma/img/blog/post-img2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/post-img2.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:45	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd83d-95d%22	https://colorlib.com/preview/theme/karma/img/blog/prev.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/prev.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:46	2712/2712	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd839-a98%22	https://colorlib.com/preview/theme/karma/img/blog/next.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/next.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:46	2459/2459	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd834-99b%22	https://colorlib.com/preview/theme/karma/img/blog/c1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/c1.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:46	2063/2063	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd835-80f%22	https://colorlib.com/preview/theme/karma/img/blog/c2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/c2.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:47	2404/2404	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd836-964%22	https://colorlib.com/preview/theme/karma/img/blog/c3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/c3.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:47	2777/2777	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd836-ad9%22	https://colorlib.com/preview/theme/karma/img/blog/c4.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/c4.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:48	2072/2072	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd837-818%22	https://colorlib.com/preview/theme/karma/img/blog/c5.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/blog/c5.jpg	(from https://colorlib.com/preview/theme/karma/single-blog.html)
01:34:48	205003/205003	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd7f1-320cb%22	https://colorlib.com/preview/theme/karma/img/login.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/login.jpg	(from https://colorlib.com/preview/theme/karma/login.html)
01:34:49	22817/22817	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2007%20Jun%202020%2020:04:51%20GMT	https://colorlib.com/preview/theme/karma/registration.html	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/registration.html	(from https://colorlib.com/preview/theme/karma/login.html)
01:34:51	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd858-38b8%22	https://colorlib.com/preview/theme/karma/img/elements/d.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/d.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:51	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd859-757%22	https://colorlib.com/preview/theme/karma/img/elements/f1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f1.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:52	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85a-7a5%22	https://colorlib.com/preview/theme/karma/img/elements/f2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f2.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:52	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85a-977%22	https://colorlib.com/preview/theme/karma/img/elements/f3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f3.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:53	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85b-617%22	https://colorlib.com/preview/theme/karma/img/elements/f4.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f4.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:53	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85b-721%22	https://colorlib.com/preview/theme/karma/img/elements/f5.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f5.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:53	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85c-593%22	https://colorlib.com/preview/theme/karma/img/elements/f6.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f6.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:54	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85c-5ec%22	https://colorlib.com/preview/theme/karma/img/elements/f7.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f7.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:54	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd85d-53f%22	https://colorlib.com/preview/theme/karma/img/elements/f8.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/f8.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:55	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd863-1e673%22	https://colorlib.com/preview/theme/karma/img/elements/g1.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g1.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:55	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd866-13ead%22	https://colorlib.com/preview/theme/karma/img/elements/g3.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g3.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:56	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd865-1c83e%22	https://colorlib.com/preview/theme/karma/img/elements/g2.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g2.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:56	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd868-14bbe%22	https://colorlib.com/preview/theme/karma/img/elements/g4.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g4.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:56	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd868-fc5f%22	https://colorlib.com/preview/theme/karma/img/elements/g5.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g5.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:57	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd86a-122cd%22	https://colorlib.com/preview/theme/karma/img/elements/g6.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g6.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:57	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd870-26671%22	https://colorlib.com/preview/theme/karma/img/elements/g7.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g7.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:58	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%225c0bd870-4196%22	https://colorlib.com/preview/theme/karma/img/elements/g8.jpg	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/preview/theme/karma/img/elements/g8.jpg	(from https://colorlib.com/preview/theme/karma/elements.html)
01:34:58	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ed63608-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/ClientWork/Braun%20Fit/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/preview/theme/karma/contact.html)
